subjectID,first_second_session,combination_of_trials,inserted_position,first_target,second_target,order_of_stimulus,first_event,second_event,third_event,subject,date,subjects'_age,gender,c1,c2,c3,c4,c5,c6,c7,c8,c9,retention_task,age
29,1,3,#9,4,8,6,acoustic guitar,popper,meat,29,20220727,21,F,0,0,0,0,0,0,0,1,0,2,adults
29,1,3,#9,4,7,7,chiffon cake,electric guitar,table tennis,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,1,3,#6,6,9,8,hamburger,tennis,trumpet,29,20220727,21,F,0,0,0,0,0,1,0,0,0,1,adults
29,1,3,#6,5,7,9,pizza,cap,tuba,29,20220727,21,F,0,0,0,0,1,0,0,0,0,1,adults
29,1,3,#9,6,7,10,orange,violin,saxophone,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,1,3,#6,6,8,11,umbrella,soccer ball,melon soda float,29,20220727,21,F,0,0,0,0,0,1,0,0,0,1,adults
29,1,3,#9,0,4,12,basketball,watermelon,,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,2,3,#6,4,7,1,saxophone,cheerleader,hamburger,29,20220727,21,F,0,0,0,0,0,1,0,0,0,1,adults
29,2,3,#9,6,9,2,badminton,flute,pizza,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,2,3,#9,6,8,3,orange,popper,tennis,29,20220727,21,F,0,0,0,0,0,0,0,1,0,2,adults
29,2,3,#6,4,8,4,umbrella,baseball,crepe,29,20220727,21,F,0,0,0,0,0,1,0,0,0,1,adults
29,2,3,#9,5,8,5,watermelon,balloon,handbell,29,20220727,21,F,0,0,0,0,0,0,0,1,0,2,adults
29,2,3,#9,0,9,6,electric guitar,chiffon cake,,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,2,3,#9,5,9,7,pop corn,cymbal,basketball,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,2,3,#6,5,8,8,soccer ball,melon soda float,table tennis,29,20220727,21,F,0,0,0,0,1,0,0,0,0,1,adults
29,2,3,#9,0,8,9,violin,corn,,29,20220727,21,F,0,0,0,0,0,0,0,1,0,2,adults
29,2,3,#6,4,9,10,cap,ice cream,tuba,29,20220727,21,F,0,0,0,0,0,1,0,0,0,1,adults
29,2,3,#9,0,5,11,acoustic guitar,meat,,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
29,2,3,#9,4,9,12,chocolate parfait,keyboard harmonica,tambourine,29,20220727,21,F,0,0,0,0,0,0,0,0,1,2,adults
30,1,2,#9,5,7,1,cheerleader,violin,orange,30,20220727,22,F,0,0,0,0,1,0,1,0,0,2,adults
30,1,2,#6,5,7,2,crepe,keyboard harmonica,tuba,30,20220727,22,F,0,0,0,0,1,0,1,0,0,1,adults
30,1,2,#9,5,8,3,popper,watermelon,cymbal,30,20220727,22,F,0,0,0,0,1,0,0,1,0,2,adults
30,1,2,#9,0,8,4,melon soda float,flute,,30,20220727,22,F,0,0,0,0,0,0,0,1,0,2,adults
30,1,2,#6,4,7,5,hamburger,saxophone,trumpet,30,20220727,22,F,0,0,0,1,0,0,1,0,0,1,adults
30,1,2,#9,5,9,6,tambourine,chocolate parfait,cap,30,20220727,22,F,0,0,0,0,1,0,0,0,1,2,adults
30,1,2,#9,0,7,7,balloon,pop corn,,30,20220727,22,F,0,0,0,0,0,0,1,0,0,2,adults
30,1,2,#6,6,9,8,soccer ball,pizza,umbrella,30,20220727,22,F,0,0,0,0,0,1,0,0,1,1,adults
30,1,2,#9,0,4,9,tennis,meat,,30,20220727,22,F,0,0,0,1,0,0,0,0,0,2,adults
30,1,2,#9,6,7,10,badminton,baseball,ice cream,30,20220727,22,F,0,0,0,0,1,1,0,0,0,2,adults
30,1,2,#6,4,8,11,corn,acoustic guitar,basketball,30,20220727,22,F,0,0,0,1,0,0,0,1,0,1,adults
30,1,2,#6,6,8,12,table tennis,electric guitar,chiffon cake,30,20220727,22,F,0,0,0,0,0,1,0,1,0,1,adults
30,2,2,#9,0,9,1,ice cream,badminton,,30,20220727,22,F,0,0,0,0,0,0,0,0,1,2,adults
30,2,2,#6,5,8,2,violin,basketball,watermelon,30,20220727,22,F,0,0,0,0,1,0,0,1,0,1,adults
30,2,2,#9,6,8,3,crepe,tambourine,umbrella,30,20220727,22,F,0,0,0,0,0,1,0,1,0,2,adults
30,2,2,#9,4,9,4,trumpet,pop corn,cheerleader,30,20220727,22,F,0,0,0,1,0,0,0,0,1,2,adults
30,2,2,#6,5,9,5,chocolate parfait,baseball,cap,30,20220727,22,F,0,0,0,0,1,0,0,0,1,1,adults
30,2,2,#9,0,5,6,saxophone,meat,,30,20220727,22,F,0,0,0,0,1,0,0,0,0,1,adults
30,2,2,#6,6,7,7,table tennis,chiffon cake,tuba,30,20220727,22,F,0,0,0,0,0,1,1,0,0,1,adults
30,2,2,#9,4,7,8,hamburger,balloon,acoustic guitar,30,20220727,22,F,0,0,0,1,0,0,1,0,0,2,adults
30,2,2,#9,0,6,9,flute,pizza,,30,20220727,22,F,0,0,0,0,0,1,0,0,0,2,adults
30,2,2,#6,4,9,10,cymbal,tennis,corn,30,20220727,22,F,0,0,0,1,0,0,0,0,1,1,adults
30,2,2,#9,6,9,11,soccer ball,electric guitar,melon soda float,30,20220727,22,F,0,0,0,0,0,1,0,0,1,2,adults
30,2,2,#9,4,8,12,popper,orange,handbell,30,20220727,22,F,0,0,0,1,0,0,0,1,0,2,adults
31,1,2,#9,0,4,1,tennis,meat,,31,20220728,32,F,1,1,1,1,1,1,1,1,1,2,adults
31,1,2,#6,5,7,2,crepe,keyboard harmonica,tuba,31,20220728,32,F,0,0,0,0,0,1,0,0,0,1,adults
31,1,2,#9,5,8,3,popper,watermelon,cymbal,31,20220728,32,F,0,0,0,0,0,0,0,1,0,2,adults
31,1,2,#6,6,9,4,soccer ball,pizza,umbrella,31,20220728,32,F,0,0,0,0,0,1,0,0,0,1,adults
31,1,2,#9,0,7,5,balloon,pop corn,,31,20220728,32,F,0,0,0,0,0,0,1,0,0,2,adults
31,1,2,#9,5,9,6,tambourine,chocolate parfait,cap,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
31,1,2,#6,4,8,7,corn,acoustic guitar,basketball,31,20220728,32,F,0,0,0,0,0,1,0,0,0,1,adults
31,1,2,#9,0,8,8,melon soda float,flute,,31,20220728,32,F,0,0,0,0,0,0,0,1,0,2,adults
31,1,2,#9,5,7,9,cheerleader,violin,orange,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
31,1,2,#6,6,8,10,table tennis,electric guitar,chiffon cake,31,20220728,32,F,0,0,0,0,0,1,0,0,0,1,adults
31,1,2,#6,4,7,11,hamburger,saxophone,trumpet,31,20220728,32,F,0,0,0,1,0,1,0,0,0,1,adults
31,1,2,#9,6,7,12,badminton,baseball,ice cream,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
31,2,2,#9,0,9,1,ice cream,badminton,,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
31,2,2,#6,4,9,2,cymbal,tennis,corn,31,20220728,32,F,0,0,0,0,0,1,0,0,0,1,adults
31,2,2,#9,0,6,3,flute,pizza,,31,20220728,32,F,1,1,1,1,1,1,1,1,1,2,adults
31,2,2,#9,4,9,4,trumpet,pop corn,cheerleader,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
31,2,2,#6,6,7,5,table tennis,chiffon cake,tuba,31,20220728,32,F,0,0,0,0,0,1,0,0,0,1,adults
31,2,2,#6,5,8,6,violin,basketball,watermelon,31,20220728,32,F,0,0,0,0,1,1,0,0,0,1,adults
31,2,2,#9,6,9,7,soccer ball,electric guitar,melon soda float,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
31,2,2,#9,4,8,8,popper,orange,handbell,31,20220728,32,F,0,0,0,0,0,0,0,1,1,2,adults
31,2,2,#6,5,9,9,chocolate parfait,baseball,cap,31,20220728,32,F,0,0,0,0,1,1,0,0,0,1,adults
31,2,2,#9,4,7,10,hamburger,balloon,acoustic guitar,31,20220728,32,F,0,0,0,0,0,0,1,0,0,2,adults
31,2,2,#9,6,8,11,crepe,tambourine,umbrella,31,20220728,32,F,0,0,0,0,0,0,0,1,0,2,adults
31,2,2,#9,0,5,12,saxophone,meat,,31,20220728,32,F,0,0,0,0,0,0,0,0,1,2,adults
32,1,1,#9,0,7,1,melon soda float,umbrella,,32,20220728,23,F,0,0,0,0,0,0,1,0,0,2,adults
32,1,1,#9,4,7,2,cheerleader,orange,tennis,32,20220728,23,F,0,0,0,1,0,0,1,0,0,2,adults
32,1,1,#9,5,7,3,tuba,soccer ball,chiffon cake,32,20220728,23,F,0,0,0,1,0,0,1,0,0,2,adults
32,1,1,#6,4,8,4,popper,watermelon,trumpet,32,20220728,23,F,0,0,0,1,0,0,0,0,0,1,adults
32,1,1,#9,4,8,5,pizza,badminton,tambourine,32,20220728,23,F,0,0,0,1,0,0,0,1,0,2,adults
32,1,1,#9,0,5,6,pop corn,saxophone,,32,20220728,23,F,0,0,0,0,1,0,0,0,0,2,adults
32,1,1,#6,5,9,7,electric guitar,chocolate parfait,cap,32,20220728,23,F,0,0,0,0,1,0,0,0,0,1,adults
32,1,1,#6,5,8,8,balloon,violin,meat,32,20220728,23,F,0,0,0,0,1,0,0,0,0,1,adults
32,1,1,#6,6,7,9,ice cream,flute,baseball,32,20220728,23,F,0,0,0,0,0,1,0,0,0,1,adults
32,1,1,#9,0,8,10,cymbal,hamburger,,32,20220728,23,F,0,0,0,0,0,0,0,1,0,2,adults
32,1,1,#9,6,8,11,keyboard harmonica,table tennis,crepe,32,20220728,23,F,0,0,0,0,0,0,0,1,0,2,adults
32,1,1,#9,5,8,12,handbell,corn,basketball,32,20220728,23,F,0,0,0,0,0,0,0,1,0,2,adults
32,2,1,#6,6,9,1,cheerleader,orange,saxophone,32,20220728,23,F,0,0,0,0,0,1,0,0,0,1,adults
32,2,1,#9,6,9,2,flute,pizza,badminton,32,20220728,23,F,0,0,0,0,0,0,0,0,1,2,adults
32,2,1,#6,5,7,3,meat,handbell,trumpet,32,20220728,23,F,0,0,0,0,1,0,0,0,0,1,adults
32,2,1,#6,6,8,4,chiffon cake,tuba,cap,32,20220728,23,F,0,0,0,0,0,1,0,0,0,1,adults
32,2,1,#9,6,7,5,basketball,acoustic guitar,meat,32,20220728,23,F,0,0,0,0,0,1,1,0,0,2,adults
32,2,1,#9,5,9,6,table tennis,keyboard harmonica,crepe,32,20220728,23,F,0,0,0,0,0,0,0,0,1,2,adults
32,2,1,#9,0,4,7,balloon,pop corn,,32,20220728,23,F,0,0,0,1,0,0,0,0,0,2,adults
32,2,1,#6,4,9,8,electric guitar,chocolate parfait,umbrella,32,20220728,23,F,0,0,0,1,0,0,0,0,0,1,adults
32,2,1,#9,4,9,9,popper,violin,hamburger,32,20220728,23,F,0,0,0,0,0,0,0,0,1,2,adults
32,2,1,#9,0,6,10,baseball,melon soda float,,32,20220728,23,F,0,0,0,0,0,1,0,0,0,2,adults
32,2,1,#6,4,7,11,cymbal,watermelon,tennis,32,20220728,23,F,0,0,0,1,0,0,0,0,0,1,adults
32,2,1,#9,0,9,12,ice cream,tambourine,,32,20220728,23,F,0,0,0,0,0,0,0,0,1,2,adults
33,1,3,#6,6,8,1,umbrella,soccer ball,melon soda float,33,20220729,19,M,0,0,0,0,0,1,0,0,0,1,adults
33,1,3,#9,6,7,2,orange,violin,saxophone,33,20220729,19,M,1,1,1,1,1,1,1,1,1,2,adults
33,1,3,#6,5,9,3,tambourine,chocolate parfait,keyboard harmonica,33,20220729,19,M,0,0,0,0,1,0,0,0,0,1,adults
33,1,3,#6,6,7,4,cymbal,handbell,pop corn,33,20220729,19,M,0,0,0,0,0,1,0,0,0,1,adults
33,1,3,#9,0,7,5,baseball,ice cream,,33,20220729,19,M,1,1,1,1,1,1,1,1,1,2,adults
33,1,3,#9,4,8,6,acoustic guitar,popper,meat,33,20220729,19,M,0,0,0,0,0,0,0,1,0,2,adults
33,1,3,#9,0,6,7,badminton,crepe,,33,20220729,19,M,1,1,1,1,1,1,1,1,1,2,adults
33,1,3,#6,6,9,8,hamburger,tennis,trumpet,33,20220729,19,M,0,0,0,0,0,1,0,0,0,1,adults
33,1,3,#6,5,7,9,pizza,cap,tuba,33,20220729,19,M,0,0,0,0,1,0,0,0,0,1,adults
33,1,3,#9,0,4,10,basketball,watermelon,,33,20220729,19,M,1,1,1,1,1,1,1,1,1,2,adults
33,1,3,#9,4,7,11,chiffon cake,electric guitar,table tennis,33,20220729,19,M,0,0,0,1,0,0,1,0,0,2,adults
33,1,3,#9,5,7,12,corn,balloon,cheerleader,33,20220729,19,M,0,0,0,1,0,0,1,0,0,2,adults
33,2,3,#9,6,8,1,orange,popper,tennis,33,20220729,19,M,0,0,0,0,0,0,0,1,0,2,adults
33,2,3,#9,6,9,2,badminton,flute,pizza,33,20220729,19,M,0,0,0,0,0,0,0,0,1,2,adults
33,2,3,#6,4,7,3,saxophone,cheerleader,hamburger,33,20220729,19,M,0,0,0,0,0,1,0,0,0,1,adults
33,2,3,#9,4,9,4,chocolate parfait,keyboard harmonica,tambourine,33,20220729,19,M,0,0,1,0,0,0,0,0,1,2,adults
33,2,3,#9,0,5,5,acoustic guitar,meat,,33,20220729,19,M,1,1,1,1,1,1,1,1,1,2,adults
33,2,3,#6,5,8,6,soccer ball,melon soda float,table tennis,33,20220729,19,M,0,0,0,0,1,0,0,0,0,1,adults
33,2,3,#9,0,8,7,violin,corn,,33,20220729,19,M,0,0,0,0,0,0,0,1,0,2,adults
33,2,3,#6,4,8,8,umbrella,baseball,crepe,33,20220729,19,M,0,0,0,0,0,1,0,0,0,1,adults
33,2,3,#9,5,9,9,pop corn,cymbal,basketball,33,20220729,19,M,0,0,0,0,0,0,0,0,1,2,adults
33,2,3,#9,0,9,10,electric guitar,chiffon cake,,33,20220729,19,M,0,0,0,0,0,0,0,0,1,2,adults
33,2,3,#9,5,8,11,watermelon,balloon,handbell,33,20220729,19,M,0,0,0,0,0,0,0,1,0,2,adults
33,2,3,#6,4,9,12,cap,ice cream,tuba,33,20220729,19,M,0,0,0,0,0,1,0,0,0,1,adults
34,1,1,#9,0,7,1,melon soda float,umbrella,,34,20220729,27,F,0,0,0,0,0,0,1,0,0,2,adults
34,1,1,#9,4,7,2,cheerleader,orange,tennis,34,20220729,27,F,0,0,0,0,0,0,1,0,0,2,adults
34,1,1,#9,5,7,3,tuba,soccer ball,chiffon cake,34,20220729,27,F,0,0,0,0,0,0,1,0,0,2,adults
34,1,1,#6,4,8,4,popper,watermelon,trumpet,34,20220729,27,F,0,0,0,1,0,0,0,0,0,1,adults
34,1,1,#9,4,8,5,pizza,badminton,tambourine,34,20220729,27,F,0,0,0,1,0,0,0,0,0,2,adults
34,1,1,#9,0,5,6,pop corn,saxophone,,34,20220729,27,F,0,0,0,0,1,0,0,0,0,2,adults
34,1,1,#6,5,9,7,electric guitar,chocolate parfait,cap,34,20220729,27,F,0,0,0,0,1,0,0,0,0,1,adults
34,1,1,#6,5,8,8,balloon,violin,meat,34,20220729,27,F,0,0,0,0,1,0,0,0,0,1,adults
34,1,1,#6,6,7,9,ice cream,flute,baseball,34,20220729,27,F,0,0,0,0,0,1,0,0,0,1,adults
34,1,1,#9,0,8,10,cymbal,hamburger,,34,20220729,27,F,0,0,0,0,0,0,0,1,0,2,adults
34,1,1,#9,6,8,11,keyboard harmonica,table tennis,crepe,34,20220729,27,F,0,0,0,0,0,0,0,1,0,2,adults
34,1,1,#9,5,8,12,handbell,corn,basketball,34,20220729,27,F,0,0,0,0,0,0,0,1,0,2,adults
34,2,1,#6,6,9,1,cheerleader,orange,saxophone,34,20220729,27,F,0,0,0,0,0,1,0,0,0,1,adults
34,2,1,#9,6,9,2,flute,pizza,badminton,34,20220729,27,F,0,0,0,0,0,0,0,0,1,2,adults
34,2,1,#6,5,7,3,meat,handbell,trumpet,34,20220729,27,F,0,0,0,0,0,1,0,0,0,1,adults
34,2,1,#6,6,8,4,chiffon cake,tuba,cap,34,20220729,27,F,0,0,0,0,0,1,0,0,0,1,adults
34,2,1,#9,6,7,5,basketball,acoustic guitar,meat,34,20220729,27,F,0,0,0,0,0,0,1,0,0,2,adults
34,2,1,#9,5,9,6,table tennis,keyboard harmonica,crepe,34,20220729,27,F,0,0,0,0,0,0,0,0,1,2,adults
34,2,1,#9,0,4,7,balloon,pop corn,,34,20220729,27,F,0,0,0,1,0,0,0,0,0,2,adults
34,2,1,#6,4,9,8,electric guitar,chocolate parfait,umbrella,34,20220729,27,F,0,0,0,1,0,0,0,0,0,1,adults
34,2,1,#9,4,9,9,popper,violin,hamburger,34,20220729,27,F,0,0,0,0,0,0,0,0,1,2,adults
34,2,1,#9,0,6,10,baseball,melon soda float,,34,20220729,27,F,0,0,0,0,0,1,0,0,0,2,adults
34,2,1,#6,4,7,11,cymbal,watermelon,tennis,34,20220729,27,F,0,0,0,1,0,0,0,0,0,1,adults
34,2,1,#9,0,9,12,ice cream,tambourine,,34,20220729,27,F,0,0,0,0,0,0,0,0,1,2,adults
35,1,2,#9,0,9,1,ice cream,badminton,,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,1,2,#6,4,9,2,cymbal,tennis,corn,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,1,2,#9,6,8,3,crepe,tambourine,umbrella,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,1,2,#6,5,8,4,violin,basketball,watermelon,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,1,2,#9,6,9,5,soccer ball,electric guitar,melon soda float,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,1,2,#9,0,5,6,saxophone,meat,,35,20220730,22,F,0,0,0,0,0,0,0,1,1,2,adults
35,1,2,#6,6,7,7,table tennis,chiffon cake,tuba,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,1,2,#9,4,8,8,popper,orange,handbell,35,20220730,22,F,0,0,0,0,0,0,0,1,0,2,adults
35,1,2,#6,5,9,9,chocolate parfait,baseball,cap,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,1,2,#9,4,9,10,trumpet,pop corn,cheerleader,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,1,2,#9,0,6,11,flute,pizza,,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,1,2,#9,4,7,12,hamburger,balloon,acoustic guitar,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,2,2,#9,5,7,1,cheerleader,violin,orange,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,2,2,#6,6,8,2,table tennis,electric guitar,chiffon cake,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,2,2,#9,0,7,3,balloon,pop corn,,35,20220730,22,F,0,0,0,0,0,0,1,0,0,2,adults
35,2,2,#9,6,7,4,badminton,baseball,ice cream,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,2,2,#6,4,8,5,corn,acoustic guitar,basketball,35,20220730,22,F,0,0,0,0,0,1,0,0,0,2,adults
35,2,2,#9,0,8,6,melon soda float,flute,,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,2,2,#6,4,7,7,hamburger,saxophone,trumpet,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,2,2,#6,6,9,8,soccer ball,pizza,umbrella,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,2,2,#9,5,8,9,popper,watermelon,cymbal,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,2,2,#6,5,7,10,crepe,keyboard harmonica,tuba,35,20220730,22,F,0,0,0,0,0,1,0,0,0,1,adults
35,2,2,#9,0,4,11,tennis,meat,,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
35,2,2,#9,5,9,12,tambourine,chocolate parfait,cap,35,20220730,22,F,0,0,0,0,0,0,0,0,1,2,adults
37,1,3,#9,6,7,1,orange,violin,saxophone,36,20220803,22,F,0,0,0,0,0,1,1,0,0,2,adults
37,1,3,#9,0,7,2,baseball,ice cream,,36,20220803,22,F,0,0,0,0,0,0,1,0,0,2,adults
37,1,3,#6,6,9,3,hamburger,tennis,trumpet,36,20220803,22,F,0,0,0,0,0,1,0,0,0,1,adults
37,1,3,#9,0,6,4,badminton,crepe,,36,20220803,22,F,0,0,0,0,0,1,0,0,0,2,adults
37,1,3,#9,5,7,5,corn,balloon,cheerleader,36,20220803,22,F,0,0,0,0,0,0,1,0,0,2,adults
37,1,3,#6,6,8,6,umbrella,soccer ball,melon soda float,36,20220803,22,F,0,0,0,0,0,1,0,0,0,1,adults
37,1,3,#6,6,7,7,cymbal,handbell,pop corn,36,20220803,22,F,0,0,0,0,0,1,0,0,0,1,adults
37,1,3,#9,4,7,8,chiffon cake,electric guitar,table tennis,36,20220803,22,F,0,0,0,1,0,0,1,0,0,2,adults
37,1,3,#9,0,4,9,basketball,watermelon,,36,20220803,22,F,0,0,0,1,0,0,0,0,0,2,adults
37,1,3,#6,5,9,10,tambourine,chocolate parfait,keyboard harmonica,36,20220803,22,F,0,0,0,0,1,0,0,0,0,1,adults
37,1,3,#9,4,8,11,acoustic guitar,popper,meat,36,20220803,22,F,0,0,0,1,0,0,0,1,0,2,adults
37,1,3,#6,5,7,12,pizza,cap,tuba,36,20220803,22,F,0,0,0,0,1,0,0,0,0,1,adults
37,2,3,#9,0,9,1,electric guitar,chiffon cake,,36,20220803,22,F,0,0,0,0,0,0,0,0,1,2,adults
37,2,3,#9,5,9,2,pop corn,cymbal,basketball,36,20220803,22,F,0,0,0,0,0,0,0,0,1,2,adults
37,2,3,#9,4,9,3,chocolate parfait,keyboard harmonica,tambourine,36,20220803,22,F,0,0,0,0,0,0,0,0,1,2,adults
37,2,3,#6,4,7,4,saxophone,cheerleader,hamburger,36,20220803,22,F,0,0,0,0,0,1,0,0,0,1,adults
37,2,3,#6,4,8,5,umbrella,baseball,crepe,36,20220803,22,F,0,0,0,0,0,1,0,0,0,1,adults
37,2,3,#9,5,8,6,watermelon,balloon,handbell,36,20220803,22,F,0,0,0,0,0,0,0,1,0,2,adults
37,2,3,#6,5,8,7,soccer ball,melon soda float,table tennis,36,20220803,22,F,0,0,0,0,1,0,0,0,0,1,adults
37,2,3,#9,0,5,8,acoustic guitar,meat,,36,20220803,22,F,0,0,0,0,1,0,0,0,0,2,adults
37,2,3,#9,6,9,9,badminton,flute,pizza,36,20220803,22,F,0,0,0,0,0,0,0,0,1,2,adults
37,2,3,#9,6,8,10,orange,popper,tennis,36,20220803,22,F,0,0,0,0,0,0,0,1,0,2,adults
37,2,3,#6,4,9,11,cap,ice cream,tuba,36,20220803,22,F,0,0,0,0,0,1,0,0,0,1,adults
37,2,3,#9,0,8,12,violin,corn,,36,20220803,22,F,0,0,0,0,0,0,0,1,0,2,adults
1,2,1,#9,0,9,1,ice cream,tambourine,,1,2018/8/24,86,F,0,0,0,0,0,0,0,0,1,2,children
1,2,1,#6,6,9,2,cheerleader,orange,saxophone,1,2018/8/24,86,F,0,0,0,0,0,1,0,0,1,1,children
1,2,1,#9,6,9,3,flute,pizza,badminton,1,2018/8/24,86,F,0,0,0,0,0,1,0,0,1,2,children
1,2,1,#6,4,7,4,cymbal,watermelon,tennis,1,2018/8/24,86,F,0,0,0,1,0,0,1,0,0,1,children
1,2,1,#6,4,9,5,electric guitar,chocolate parfait,umbrella,1,2018/8/24,86,F,0,0,0,1,0,0,0,0,1,1,children
1,2,1,#9,0,4,6,balloon,pop corn,,1,2018/8/24,86,F,0,0,0,1,0,0,0,0,0,2,children
1,2,1,#9,5,9,7,table tennis,keyboard harmonica,crepe,1,2018/8/24,86,F,0,0,0,0,1,0,0,0,1,2,children
1,2,1,#6,5,7,8,meat,handbell,trumpet,1,2018/8/24,86,F,0,0,0,0,1,0,1,0,0,1,children
1,2,1,#6,6,8,9,chiffon cake,tuba,cap,1,2018/8/24,86,F,0,0,0,0,0,1,0,1,0,1,children
1,2,1,#9,6,7,10,basketball,acoustic guitar,meat,1,2018/8/24,86,F,0,0,0,0,0,1,1,0,0,2,children
1,2,1,#9,0,6,11,baseball,melon soda float,,1,2018/8/24,86,F,0,0,0,0,0,1,0,0,1,2,children
1,2,1,#9,4,9,12,popper,violin,hamburger,1,2018/8/24,86,F,0,0,0,1,0,0,0,0,1,2,children
2,2,2,#6,6,9,1,soccer ball,pizza,umbrella,2,2018/8/25,86,F,0,0,0,0,0,1,0,0,0,1,children
2,2,2,#9,5,7,2,cheerleader,violin,orange,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
2,2,2,#9,6,7,3,badminton,baseball,ice cream,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
2,2,2,#6,4,7,4,hamburger,saxophone,trumpet,2,2018/8/25,86,F,0,0,0,0,1,0,0,0,0,1,children
2,2,2,#9,0,8,5,melon soda float,flute,,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
2,2,2,#6,4,8,6,corn,acoustic guitar,basketball,2,2018/8/25,86,F,0,0,0,0,0,1,0,0,0,1,children
2,2,2,#6,5,7,7,crepe,keyboard harmonica,tuba,2,2018/8/25,86,F,0,0,0,0,0,1,0,0,0,1,children
2,2,2,#9,0,7,8,balloon,pop corn,,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
2,2,2,#6,6,8,9,table tennis,electric guitar,chiffon cake,2,2018/8/25,86,F,0,0,0,0,0,1,0,0,0,1,children
2,2,2,#9,5,8,10,popper,watermelon,cymbal,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
2,2,2,#9,5,9,11,tambourine,chocolate parfait,cap,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
2,2,2,#9,0,4,12,tennis,meat,,2,2018/8/25,86,F,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#6,6,7,1,table tennis,chiffon cake,tuba,3,2018/8/26,87,M,0,0,0,0,0,1,0,0,0,1,children
3,1,2,#9,4,9,2,trumpet,pop corn,cheerleader,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#9,6,9,3,soccer ball,electric guitar,melon soda float,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#6,4,9,4,cymbal,tennis,corn,3,2018/8/26,87,M,0,0,0,0,0,1,0,0,0,1,children
3,1,2,#9,0,6,5,flute,pizza,,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#6,5,8,6,violin,basketball,watermelon,3,2018/8/26,87,M,0,0,0,0,0,1,0,0,0,1,children
3,1,2,#9,0,9,7,ice cream,badminton,,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#9,4,8,8,popper,orange,handbell,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#6,5,9,9,chocolate parfait,baseball,cap,3,2018/8/26,87,M,0,0,0,0,0,1,0,0,0,1,children
3,1,2,#9,4,7,10,hamburger,balloon,acoustic guitar,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#9,6,8,11,crepe,tambourine,umbrella,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
3,1,2,#9,0,5,12,saxophone,meat,,3,2018/8/26,87,M,0,0,0,0,0,0,0,0,1,2,children
4,1,3,#9,0,5,1,acoustic guitar,meat,,4,2018/8/26,85,M,0,0,0,0,0,0,0,0,1,2,children
4,1,3,#9,4,9,2,chocolate parfait,keyboard harmonica,tambourine,4,2018/8/26,85,M,0,0,0,0,0,0,0,0,1,2,children
